"Path","ItemType","Category","Target","Reason","TrackedAtFrozenTag","Bytes","SHA256","LastWriteTimeUtc"
"BUILD/timer.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1118037","D3D96B58F43D504E208EE93D0E47448B3655DDE0457EB3A3A0157948A445BEFD","2026-07-13T09:27:47.4777770Z"
"BUILD/timer.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","8229","55CCE0BC90C5343CE134C3A6AD73C4C7567BD0C029979420F69E635CE85B581D","2026-07-13T09:27:47.4827770Z"
"BUILD/timer.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1240612","AA16C6C073AB1E5296BA66E7EB1E98617FAF2235CE195841D6D54D0962455478","2026-07-13T09:27:47.5783930Z"
"BUILD/timerevent.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1095529","3B9A71F6E2475AA5BB6825FFEA10D7A7D9F2B3455F9C9C50FFB6894E11B4DD84","2026-07-13T09:27:47.2906837Z"
"BUILD/timerevent.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","8361","201968016C0F10143F21542BB376BC64178909431C55838CF73D3835518E4E19","2026-07-13T09:27:47.2946804Z"
"BUILD/timerevent.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1213212","D5B772A4E6C0B3738C24008EF1E6F2399E3E290D22CE7764DFC1ABF6253BF49E","2026-07-13T09:27:47.3887473Z"
"BUILD/trng_api.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","479","53192725114D4AB47FC69DAA0E4E0D10C052B1D164266C4E3B55A367CD1498D9","2026-07-13T09:27:42.3953906Z"
"BUILD/trng_api.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","95","5F0310D394665F4287771F3B726DD695FDE1FE1A6CD0DA55CE1586C4A54F6261","2026-07-13T09:27:42.3953906Z"
"BUILD/trng_api.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","10032","D0D5BC15081D95322FE368602AA9868511030899983C5961C88F0C8A32D2D64D","2026-07-13T09:27:42.3963906Z"
"BUILD/uartserial.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1215197","A9B6BCC0EE615E4D2653FDDCD62BCD7D79BF048C7A1E5ABF7B042266DB29DB5F","2026-07-13T09:27:47.6553981Z"
"BUILD/uartserial.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","9210","9BD6119FD22CA5CDCDED4E1C0E470F1C5CD454EA28E529590BFF80E3CA1A1860","2026-07-13T09:27:47.6623895Z"
"BUILD/uartserial.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1364380","B428634637B8C5EAA73C993A371AA2A2DFA381DFEAA8423E17F067E450E8C1D7","2026-07-13T09:27:47.8034411Z"
"BUILD/us_ticker_16b.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1136908","350C6412711C9D3C5B65F9B2FBAF75FE62FF73BF00586DF697D9F459D9DB50A7","2026-07-13T09:27:47.5633906Z"
"BUILD/us_ticker_16b.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","8739","5C31DED796A4925402F08C8508908B175E766446A7CF4D285562786E3468C888","2026-07-13T09:27:47.5653934Z"
"BUILD/us_ticker_16b.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1222736","40CD8596CA4B576239BC3B5433F39B7398740B04876FE5D8E17CEF968E3532E3","2026-07-13T09:27:47.6463903Z"
"BUILD/us_ticker_32b.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1137200","464732F72706876D717F56126DCFA927EBAE4049712B3EAB52AA368E7A9381E0","2026-07-13T09:27:47.6553981Z"
"BUILD/us_ticker_32b.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","8739","7448EB46F01A34397EFD32B637A93B9A6512A899A76FB0FBB0B5C097467B985D","2026-07-13T09:27:47.6563973Z"
"BUILD/us_ticker_32b.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1232060","ECB15E1CAD481FD77385A710BA537AB6C7E1D82EDD093E9D90830872C2643444","2026-07-13T09:27:47.7395003Z"
"Calibration","Directory","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。",,,,"2026-08-27T16:39:39.1307559Z"
"Calibration/calibration.cpp","File","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。","True","13423","230FDC32EEF6BAC794BE097B19B1299B711317AF689157C98D05F3142CB19E0D","2026-07-27T08:46:19.2422402Z"
"Calibration/calibration.h","File","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。","True","423","9C38751EA2A6EBC2E283AD06C822C2E282F603A2E4533CE487FC411106BDB237","2026-08-10T13:09:16.7669284Z"
"CAN","Directory","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。",,,,"2026-08-27T16:39:39.1397561Z"
"CAN/CAN_com.cpp","File","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。","True","2257","3B48318F97D6BF775FDFF4E3536AAFBB2B8D808797E69448EFBAB20973827B85","2026-07-15T09:12:17.9022413Z"
"CAN/CAN_com.h","File","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。","True","264","EE33477F10B58689983B805D8CF0ED1F2A5FC1D4AD782FA76702F23F2E9D32D2","2021-01-05T01:22:30.0000000Z"
"Config","Directory","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。",,,,"2026-08-27T16:39:39.1531817Z"
"Config/current_controller_config.h","File","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。","True","771","57DC4DBE82DB54F91AB876721BD85E67AF371E6081C09C1ABE8969C4C718572E","2026-05-12T09:10:36.5615835Z"
"Config/hw_config.h","File","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。","True","694","05038B10720A9AB27D039E1A662701B0BD9E1C4087C820665F389706289058E9","2026-05-04T14:45:28.0000000Z"
"Config/motor_config.h","File","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。","True","1203","FBBA04FB3EC394329CA2B9B61D34D35B2C34ADEB7B565631D30A93261002CB6A","2026-05-12T09:11:55.5957739Z"
"Config/user_config.h","File","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。","True","1826","E08FD316136B39901956CAFFC50D24156623B1832770C2751CB880B54614DACA","2026-05-20T01:35:49.2678903Z"
"DebugConfig","Directory","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。",,,,"2026-08-27T16:39:39.1671801Z"
"DebugConfig/Hobbyking_Cheetah_Compact_DRV8323_STM32F446RETx_1.0.1.dbgconf","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","3427","D714829108A74494650D11F23E32307FCEF5A718637B3B30E09E96415F48AC3D","2026-04-28T02:27:45.6932377Z"
"DebugConfig/Hobbyking_Cheetah_Compact_DRV8323_STM32F446RETx.dbgconf","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","3427","A69BF4F426B8E98CF565F6CF1F19CD2A6E5627B6F22A4A4DD5197A8B26B7AA01","2021-01-05T01:22:30.0000000Z"
"DebugConfig/Hobbyking_Cheetah_Compact_DRV8323_STM32F446VCTx.dbgconf","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","3427","A69BF4F426B8E98CF565F6CF1F19CD2A6E5627B6F22A4A4DD5197A8B26B7AA01","2021-01-05T01:22:30.0000000Z"
"DRV8323","Directory","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。",,,,"2026-08-27T16:39:39.1761869Z"
"DRV8323/DRV.cpp","File","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。","True","4037","0033E7E4EAEE78E8BD93AC15BBC5F06028DE2F20CC0028B2926FA389151ABAEB","2021-01-05T01:22:30.0000000Z"
"DRV8323/DRV.h","File","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。","True","6458","3CF542F6EC63A568908610FCDAFC3E32779D3ECA933E9B2ABC47E9009A3E83F9","2021-01-05T01:22:30.0000000Z"
"EventRecorderStub.scvd","File","废弃","不进入新工程","本机 IDE/调试会话或日志文件，不构成产品行为。","True","339","C0BC76C307786AE399F79BF32D410F7D6C46E0AC1208CC882F60AC2649CBA601","2026-01-10T16:03:24.0000000Z"
"FastMath","Directory","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。",,,,"2026-08-27T16:39:39.1867453Z"
"FastMath/FastMath.cpp","File","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。","True","382","FDCD832108C24D8E949669D059715F68BB8E9378119621538AC0F355FBABB332","2021-01-05T01:22:30.0000000Z"
"FastMath/FastMath.h","File","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。","True","160","792855F12B09BEC5AD711C5DE8B2285E399364A213EC990C250644E2B1ECE08B","2021-01-05T01:22:30.0000000Z"
"FastMath/LUT.h","File","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。","True","4388","276D61171C27CA93B4091D31818AA3D1F1584B2DE29E79D74192FABF6B117AC5","2021-01-05T01:22:30.0000000Z"
"FastPWM","Directory","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。",,,,"2026-08-27T16:39:39.1977446Z"
"FastPWM.lib","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","69","91468F68265624081137E77B2CCAC720247A2D336E01CAF6F17B212E9E7FC896","2021-01-05T01:22:30.0000000Z"
"FastPWM/Device","Directory","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。",,,,"2026-08-27T16:39:39.2117461Z"
"FastPWM/Device/FastPWM_KLXX_K20D50M.cpp","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","1199","66C5D9181F674C442DD2F3A6B265831B1F42C02C1C9CEB098F57EC7D98307756","2021-01-05T01:22:30.0000000Z"
"FastPWM/Device/FastPWM_KSDK.cpp","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","2011","022D375AD1E42AA47830199DF70C4CFB905CB4FADD5F8FD9D978136F93293138","2021-01-05T01:22:30.0000000Z"
"FastPWM/Device/FastPWM_LPC11XX.cpp","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","2402","4B02F4624AD15FC89D71EB079191E3F6CC52FA1ED3834C7620603273DC9F6298","2021-01-05T01:22:30.0000000Z"
"FastPWM/Device/FastPWM_LPC1768.cpp","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","798","246017ECDB2AF9D593FEBAE5C9301F2CA569FBC8F5E6320354768B143DD785A4","2021-01-05T01:22:30.0000000Z"
"FastPWM/Device/FastPWM_STM_TIM_PinOut.cpp","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","4652","CD866F9F551D91863626527C6511D5BDFD2BDC73B1E9EDD035EA1EBBA20F4313","2021-01-05T01:22:30.0000000Z"
"FastPWM/Device/FastPWM_STM_TIM.cpp","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","1181","08C51D77266F1294AAAFA74E5E6B5151A0AB498B70AF774CB433590AA72F1AB8","2021-01-05T01:22:30.0000000Z"
"FastPWM/FastPWM_common.cpp","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","2332","EEEC42EC7B8842430CA1A60E445F4968953351F46CBCF34B67D6CE669AFF1750","2021-01-05T01:22:30.0000000Z"
"FastPWM/FastPWM.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","4524","C73680808C9A6F8E56A429932D0CA80C4A6405D280B8CC0EDBC69E1313575BF0","2021-01-05T01:22:30.0000000Z"
"FlashWriter","Directory","吸收","BSP/Storage/新工程配置与阶段 0 合同","保留功能、资源或构建语义，不逐行照搬旧实现。",,,,"2026-08-27T16:39:39.2267365Z"
"FlashWriter/FlashWriter.cpp","File","吸收","BSP/Storage/新工程配置与阶段 0 合同","保留功能、资源或构建语义，不逐行照搬旧实现。","True","3069","FFAA9986633BFA057C9FC54B4858439149FF444222C5B3F3F90DA8547C799B12","2026-08-06T02:57:20.6162535Z"
"FlashWriter/FlashWriter.h","File","吸收","BSP/Storage/新工程配置与阶段 0 合同","保留功能、资源或构建语义，不逐行照搬旧实现。","True","1702","28B9873B5BC5D01D5910F23298AE0521D54030D7790EEFA1A0E7F7C6EC1FDB4E","2026-08-02T13:26:18.9731497Z"
"FlashWriter/stm32f4xx_flash.c","File","HAL/CubeMX 替代","Storage/HAL Flash 驱动","旧 SPL Flash 实现由 HAL Flash API 替代。","True","62141","35F2FE7480D9A96A88565A559962AFB255D589D12AA464FEA65115561F6EDE78","2021-01-05T01:22:30.0000000Z"
"FlashWriter/stm32f4xx_flash.h","File","HAL/CubeMX 替代","Storage/HAL Flash 驱动","旧 SPL Flash 实现由 HAL Flash API 替代。","True","19656","51C56D0F3BEFFEBDD0FDA3ECCB03EB1EA331FC65AD471F64A88EEDF353F26343","2021-01-05T01:22:30.0000000Z"
"FOC","Directory","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。",,,,"2026-08-27T16:39:39.2355408Z"
"FOC/foc.cpp","File","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。","True","9999","5267D373AD69E4B4D43286BF32E3A64E1BCD31E0D2A1303ECABD0519071D8A94","2026-08-26T02:52:57.0795975Z"
"FOC/foc.h","File","迁移","App/MotorControl/Drivers","产品逻辑，迁移时保持外部行为并逐项验证。","True","960","2B823BE4C88BB416D50F12AF724BBCB50F1B9AAA131FC922131EC14C3654354D","2021-01-05T01:22:30.0000000Z"
"Hobbyking_Cheetah_Compact_DRV8323.uvguix.FAY","File","废弃","不进入新工程","本机 IDE/调试会话或日志文件，不构成产品行为。","False","187207","802E5DE1CA291F06300EFB27864FE9B148997AEC66DECD3C7567D7A6EEAAA28D","2026-05-04T14:46:58.0000000Z"
"Hobbyking_Cheetah_Compact_DRV8323.uvguix.l3098","File","废弃","不进入新工程","本机 IDE/调试会话或日志文件，不构成产品行为。","False","95697","AAC3903327012F2ED5E3F1E711B6D3A0236988A25C02F1EC728D525802A03057","2026-08-26T02:52:57.2553334Z"
"Hobbyking_Cheetah_Compact_DRV8323.uvguix.MSI-PC","File","废弃","不进入新工程","本机 IDE/调试会话或日志文件，不构成产品行为。","False","149434","8065F5AF6A37BBD37607E314B8116DFE728416AA40F76A4998CD9165FDD300B4","2021-01-05T01:22:30.0000000Z"
"Hobbyking_Cheetah_Compact_DRV8323.uvguix.Think","File","废弃","不进入新工程","本机 IDE/调试会话或日志文件，不构成产品行为。","False","92711","7E030D81B61C1C260E9CE9D507A697B66D7699FA5A396AA24E275260218CABCC","2021-01-05T01:22:30.0000000Z"
